year,country_origin_id,country_destination_id,hs92_product_id,import_val,import_val_pct
2010,CHL,ALL,7108,70514.09,0.000037%
2010,COL,ALL,7108,20914717,0.011%
2010,ECU,ALL,7108,5636,0.0000030%
2010,PER,ALL,7108,2321052.24,0.0012%
2010,URY,ALL,7108,2457574,0.0013%
2010,VEN,ALL,7108,123262.45,0.000065%
2010,XXF,ALL,7108,3429491,0.0018%
2010,XXA,ALL,7108,15666727,0.0083%
2010,XXI,ALL,7108,1024985157,0.54%



2009,CIV,ALL,7108,38901,0.000028%
2009,CMR,ALL,7108,26597,0.000019%
2009,COD,ALL,7108,1814384,0.0013%
2009,COM,ALL,7108,38665,0.000028%
2009,DZA,ALL,7108,502679,0.00036%
2009,EGY,ALL,7108,15346973.47,0.011%
2009,GHA,ALL,7108,303688,0.00022%
2009,GIN,ALL,7108,39436,0.000028%
2009,KEN,ALL,7108,27324,0.000020%
2009,LBR,ALL,7108,20537351,0.015%
2009,MAR,ALL,7108,15624856.12,0.011%
2009,MLI,ALL,7108,169018,0.00012%
2009,MUS,ALL,7108,7863005.48,0.0057%
2009,SDN,ALL,7108,794046,0.00057%
2009,SEN,ALL,7108,3047604.45,0.0022%
2009,SHN,ALL,7108,6180680,0.0045%
2009,STP,ALL,7108,4887,0.0000035%
2009,SYC,ALL,7108,153609,0.00011%
2009,TGO,ALL,7108,341529,0.00025%
2009,TUN,ALL,7108,3268941.57,0.0024%
2009,ZAF,ALL,7108,3563424849.11,2.6%
2009,ZWE,ALL,7108,58250,0.000042%
2009,ARE,ALL,7108,2493117814,1.8%
2009,ARM,ALL,7108,86135724.43,0.062%
2009,AZE,ALL,7108,7140798,0.0051%
2009,BGD,ALL,7108,19375,0.000014%
2009,BHR,ALL,7108,1169427,0.00084%
2009,BRN,ALL,7108,89394,0.000064%
2009,CHN,ALL,7108,1587798248,1.1%
2009,CYP,ALL,7108,1476192.76,0.0011%
2009,GEO,ALL,7108,17738.79,0.000013%
2009,HKG,ALL,7108,4212292386.77,3.0%
2009,IDN,ALL,7108,27617428.63,0.020%
2009,IND,ALL,7108,23194933759.7,17%
2009,IRN,ALL,7108,2447603,0.0018%
2009,ISR,ALL,7108,16433218.61,0.012%
2009,JOR,ALL,7108,121031294.17,0.087%
2009,JPN,ALL,7108,533167705.06,0.38%
2009,KAZ,ALL,7108,3539871,0.0026%
2009,KHM,ALL,7108,84342126.23,0.061%
2009,KOR,ALL,7108,1263779134.64,0.91%
2009,KWT,ALL,7108,143544,0.00010%
2009,LAO,ALL,7108,203925,0.00015%
2009,LBN,ALL,7108,452512460.96,0.33%
2009,LKA,ALL,7108,1706685,0.0012%
2009,MAC,ALL,7108,4026036,0.0029%
2009,MDV,ALL,7108,33256,0.000024%
2009,MYS,ALL,7108,1843490851.9,1.3%
2009,NPL,ALL,7108,177158101.61,0.13%
2009,OMN,ALL,7108,50529676,0.036%
2009,PAK,ALL,7108,90444110.79,0.065%
2009,PHL,ALL,7108,222856341.12,0.16%
2009,PRK,ALL,7108,56138,0.000040%
2009,QAT,ALL,7108,336789,0.00024%
2009,SAU,ALL,7108,672403222,0.48%
2009,SGP,ALL,7108,2830634569.13,2.0%
2009,SYR,ALL,7108,336150,0.00024%
2009,THA,ALL,7108,3919623976.05,2.8%
2009,TUR,ALL,7108,1634898653.7,1.2%
2009,VNM,ALL,7108,389021907.12,0.28%
2009,XXB,ALL,7108,1535971690,1.1%
2009,YEM,ALL,7108,4035713,0.0029%
2009,AND,ALL,7108,256786,0.00019%
2009,AUT,ALL,7108,2771923075.7,2.0%
2009,BGR,ALL,7108,1238825,0.00089%
2009,BIH,ALL,7108,8017.24,0.0000058%
2009,BLR,ALL,7108,914879,0.00066%
2009,BLX,ALL,7108,796988784.54,0.57%
2009,CHE,ALL,7108,26914300411.2,19%
2009,CZE,ALL,7108,70536517.53,0.051%
2009,DEU,ALL,7108,4387708263.85,3.2%
2009,DNK,ALL,7108,17011518.07,0.012%
2009,ESP,ALL,7108,128693016.57,0.093%
2009,EST,ALL,7108,17874831.39,0.013%
2009,FIN,ALL,7108,19382298.06,0.014%
2009,FRA,ALL,7108,455364288.09,0.33%
2009,GBR,ALL,7108,24728324512,18%
2009,GRC,ALL,7108,18864348.98,0.014%
2009,HRV,ALL,7108,26383676.85,0.019%
2009,HUN,ALL,7108,24849384.73,0.018%
2009,IRL,ALL,7108,6780922.33,0.0049%
2009,ISL,ALL,7108,371927.23,0.00027%
2009,ITA,ALL,7108,3549234560.66,2.6%
2009,LTU,ALL,7108,3528249.9,0.0025%
2009,LVA,ALL,7108,2491837.45,0.0018%
2009,MDA,ALL,7108,22267.19,0.000016%
2009,MKD,ALL,7108,52851.01,0.000038%
2009,MLT,ALL,7108,31628372.71,0.023%
2009,MNE,ALL,7108,27164,0.000020%
2009,NLD,ALL,7108,1403598446.82,1.0%
2009,NOR,ALL,7108,27567412.08,0.020%
2009,POL,ALL,7108,67967740.13,0.049%
2009,PRT,ALL,7108,31521402.31,0.023%
2009,ROU,ALL,7108,15844474,0.011%
2009,RUS,ALL,7108,5238155,0.0038%
2009,SRB,ALL,7108,251347.13,0.00018%
2009,SVK,ALL,7108,97374574.06,0.070%
2009,SVN,ALL,7108,27287172.53,0.020%
2009,SWE,ALL,7108,47440593.56,0.034%
2009,UKR,ALL,7108,69539523.63,0.050%
2009,XXC,ALL,7108,245975669,0.18%
2009,ABW,ALL,7108,34750.11,0.000025%
2009,ANT,ALL,7108,627646,0.00045%
2009,BHS,ALL,7108,21720.8,0.000016%
2009,BMU,ALL,7108,63947,0.000046%
2009,BRB,ALL,7108,1279,9.2e-7%
2009,CAN,ALL,7108,4276047968.72,3.1%
2009,CRI,ALL,7108,13792588.57,0.0099%
2009,CYM,ALL,7108,7670,0.0000055%
2009,DOM,ALL,7108,54939885.97,0.040%
2009,GRD,ALL,7108,3852,0.0000028%
2009,GRL,ALL,7108,139690,0.00010%
2009,GTM,ALL,7108,21085076.7,0.015%
2009,HND,ALL,7108,9098.35,0.0000066%
2009,KNA,ALL,7108,1853,0.0000013%
2009,MEX,ALL,7108,143820076.89,0.10%
2009,PAN,ALL,7108,1407875.11,0.0010%
2009,SLV,ALL,7108,138562,0.00010%
2009,TTO,ALL,7108,1062886.49,0.00077%
2009,USA,ALL,7108,8287634419.66,6.0%
2009,VGB,ALL,7108,4248,0.0000031%
2009,AUS,ALL,7108,7956584496.23,5.7%
2009,COK,ALL,7108,13380,0.0000096%
2009,NCL,ALL,7108,94268,0.000068%
2009,NZL,ALL,7108,26932390.06,0.019%
2009,PNG,ALL,7108,317665,0.00023%
2009,PYF,ALL,7108,57819,0.000042%
2009,ARG,ALL,7108,556541.05,0.00040%
2009,BOL,ALL,7108,47669385.42,0.034%
2009,BRA,ALL,7108,2007269.2,0.0014%
2009,CHL,ALL,7108,1967151,0.0014%
2009,COL,ALL,7108,12395686,0.0089%
2009,PER,ALL,7108,419511.48,0.00030%
2009,SUR,ALL,7108,87093,0.000063%
2009,URY,ALL,7108,8458,0.0000061%
2009,VEN,ALL,7108,108000,0.000078%
2009,XXF,ALL,7108,1727828,0.0012%
2009,XXA,ALL,7108,897094,0.00065%
2009,XXI,ALL,7108,698585000,0.50%



2008,CIV,ALL,7108,22127,0.000015%
2008,CMR,ALL,7108,5028.39,0.0000035%
2008,COD,ALL,7108,147834,0.00010%
2008,COG,ALL,7108,2643487,0.0018%
2008,COM,ALL,7108,146796,0.00010%
2008,DZA,ALL,7108,1835922.46,0.0013%
2008,EGY,ALL,7108,961965177.3,0.66%
2008,ERI,ALL,7108,18822,0.000013%
2008,GHA,ALL,7108,544955,0.00037%
2008,GIN,ALL,7108,28342,0.000019%
2008,KEN,ALL,7108,3639780.98,0.0025%
2008,LBR,ALL,7108,53906,0.000037%
2008,MAR,ALL,7108,22812576.02,0.016%
2008,MDG,ALL,7108,60080,0.000041%
2008,MLI,ALL,7108,24090,0.000017%
2008,MUS,ALL,7108,11036278.31,0.0076%
2008,NGA,ALL,7108,339819,0.00023%
2008,SDN,ALL,7108,2738962,0.0019%
2008,SEN,ALL,7108,2347382.25,0.0016%
2008,SYC,ALL,7108,251832.98,0.00017%
2008,TGO,ALL,7108,59832,0.000041%
2008,TUN,ALL,7108,8964898.88,0.0062%
2008,TZA,ALL,7108,6670,0.0000046%
2008,UGA,ALL,7108,7700,0.0000053%
2008,ZAF,ALL,7108,4324653053.18,3.0%
2008,ZMB,ALL,7108,30267,0.000021%
2008,ZWE,ALL,7108,5439,0.0000037%
2008,ARE,ALL,7108,14279142714,9.8%
2008,ARM,ALL,7108,282409324.5,0.19%
2008,AZE,ALL,7108,779702,0.00054%
2008,BGD,ALL,7108,144894,0.00010%
2008,BHR,ALL,7108,111882948.89,0.077%
2008,BRN,ALL,7108,141864,0.000098%
2008,CHN,ALL,7108,2995311744,2.1%
2008,CYP,ALL,7108,5856751,0.0040%
2008,GEO,ALL,7108,7318,0.0000050%
2008,HKG,ALL,7108,4034729999.31,2.8%
2008,IDN,ALL,7108,44197192.27,0.030%
2008,IND,ALL,7108,17796555387.4,12%
2008,IRN,ALL,7108,16113698,0.011%
2008,IRQ,ALL,7108,4831071,0.0033%
2008,ISR,ALL,7108,49905928.39,0.034%
2008,JOR,ALL,7108,131789508.58,0.091%
2008,JPN,ALL,7108,871125569.08,0.60%
2008,KAZ,ALL,7108,6041488.53,0.0042%
2008,KGZ,ALL,7108,299145,0.00021%
2008,KHM,ALL,7108,31557792.49,0.022%
2008,KOR,ALL,7108,1362014933.39,0.94%
2008,KWT,ALL,7108,193897465.55,0.13%
2008,LAO,ALL,7108,43549,0.000030%
2008,LBN,ALL,7108,512843107.72,0.35%
2008,LKA,ALL,7108,135924134.52,0.093%
2008,MAC,ALL,7108,1725869,0.0012%
2008,MMR,ALL,7108,259976,0.00018%
2008,MYS,ALL,7108,2265339961.29,1.6%
2008,NPL,ALL,7108,112100134,0.077%
2008,OMN,ALL,7108,106986693.01,0.074%
2008,PAK,ALL,7108,26372551.89,0.018%
2008,PHL,ALL,7108,302033012.94,0.21%
2008,QAT,ALL,7108,9827694.59,0.0068%
2008,SAU,ALL,7108,1082370373.34,0.74%
2008,SGP,ALL,7108,2180433263.49,1.5%
2008,SYR,ALL,7108,4206045,0.0029%
2008,THA,ALL,7108,5821465528.22,4.0%
2008,TUR,ALL,7108,5004272828.88,3.4%
2008,VNM,ALL,7108,2679939306.36,1.8%
2008,XXB,ALL,7108,1169732404,0.80%
2008,YEM,ALL,7108,35320303,0.024%
2008,ALB,ALL,7108,649992,0.00045%
2008,AND,ALL,7108,458420,0.00032%
2008,AUT,ALL,7108,2095354981.41,1.4%
2008,BGR,ALL,7108,5937312.54,0.0041%
2008,BIH,ALL,7108,2144,0.0000015%
2008,BLR,ALL,7108,598417,0.00041%
2008,BLX,ALL,7108,436098943.13,0.30%
2008,CHE,ALL,7108,23139482477.7,16%
2008,CZE,ALL,7108,62972837.47,0.043%
2008,DEU,ALL,7108,4236379765.73,2.9%
2008,DNK,ALL,7108,32292503.83,0.022%
2008,ESP,ALL,7108,211616918.71,0.15%
2008,EST,ALL,7108,33831957.89,0.023%
2008,FIN,ALL,7108,32151184.91,0.022%
2008,FRA,ALL,7108,798589786.45,0.55%
2008,GBR,ALL,7108,17620188891,12%
2008,GRC,ALL,7108,49326686.2,0.034%
2008,HRV,ALL,7108,13612952.69,0.0094%
2008,HUN,ALL,7108,8510435.54,0.0059%
2008,IRL,ALL,7108,12302819.08,0.0085%
2008,ISL,ALL,7108,671339.53,0.00046%
2008,ITA,ALL,7108,4108206047.3,2.8%
2008,LTU,ALL,7108,3053918.45,0.0021%
2008,LVA,ALL,7108,22195530.11,0.015%
2008,MDA,ALL,7108,172364.96,0.00012%
2008,MLT,ALL,7108,39102723.92,0.027%
2008,MNE,ALL,7108,68143,0.000047%
2008,NLD,ALL,7108,1234426280.54,0.85%
2008,NOR,ALL,7108,11483637.5,0.0079%
2008,POL,ALL,7108,79926799.24,0.055%
2008,PRT,ALL,7108,44576977.56,0.031%
2008,ROU,ALL,7108,14415060,0.0099%
2008,RUS,ALL,7108,12877407,0.0089%
2008,SRB,ALL,7108,25604,0.000018%
2008,SVK,ALL,7108,40146797.56,0.028%
2008,SVN,ALL,7108,59032527.26,0.041%
2008,SWE,ALL,7108,49607135.83,0.034%
2008,UKR,ALL,7108,888950278.54,0.61%
2008,XXC,ALL,7108,159753000,0.11%
2008,ABW,ALL,7108,4828,0.0000033%
2008,ANT,ALL,7108,908996.65,0.00063%
2008,BHS,ALL,7108,22506.73,0.000015%
2008,BLZ,ALL,7108,3435,0.0000024%
2008,BMU,ALL,7108,101708,0.000070%
2008,BRB,ALL,7108,5976,0.0000041%
2008,CAN,ALL,7108,3554160034.02,2.4%
2008,CRI,ALL,7108,12169965.98,0.0084%
2008,CYM,ALL,7108,17500,0.000012%
2008,DOM,ALL,7108,48994203.69,0.034%
2008,GRL,ALL,7108,180026.16,0.00012%
2008,GTM,ALL,7108,11168139,0.0077%
2008,HND,ALL,7108,100000,0.000069%
2008,JAM,ALL,7108,1641,0.0000011%
2008,KNA,ALL,7108,4693,0.0000032%
2008,MEX,ALL,7108,350008639.67,0.24%
2008,PAN,ALL,7108,2217862.18,0.0015%
2008,TCA,ALL,7108,150017,0.00010%
2008,TTO,ALL,7108,2776873.68,0.0019%
2008,USA,ALL,7108,6444165938.53,4.4%
2008,VCT,ALL,7108,1417,9.7e-7%
2008,AUS,ALL,7108,9087408403.25,6.2%
2008,COK,ALL,7108,1652,0.0000011%
2008,NCL,ALL,7108,602146.41,0.00041%
2008,NZL,ALL,7108,33579581.34,0.023%
2008,PNG,ALL,7108,55659,0.000038%
2008,PYF,ALL,7108,611108.74,0.00042%
2008,ARG,ALL,7108,55169.79,0.000038%
2008,BOL,ALL,7108,34697089.62,0.024%
2008,BRA,ALL,7108,1316800.77,0.00091%
2008,CHL,ALL,7108,1578,0.0000011%
2008,COL,ALL,7108,13551590,0.0093%
2008,ECU,ALL,7108,1886287,0.0013%
2008,PER,ALL,7108,539817.82,0.00037%
2008,SUR,ALL,7108,95869,0.000066%
2008,XXF,ALL,7108,11307046,0.0078%
2008,XXA,ALL,7108,157109266,0.11%
2008,XXI,ALL,7108,1083385508,0.74%
