year,country_origin_id,country_destination_id,hs92_product_id,export_val,export_val_pct
2015,GUY,ALL,7108,553218479.8,0.18%
2015,PER,ALL,7108,5667536895.18,1.8%
2015,PRY,ALL,7108,42294084.59,0.014%
2015,SUR,ALL,7108,519528860,0.17%
2015,URY,ALL,7108,59051580.94,0.019%
2015,VEN,ALL,7108,916976490,0.30%


2014,BDI,ALL,7108,24351689,0.0076%
2014,BEN,ALL,7108,106429706.46,0.033%
2014,BFA,ALL,7108,1997910779.5,0.62%
2014,CAF,ALL,7108,142175,0.000044%
2014,CIV,ALL,7108,719399174.59,0.22%
2014,CMR,ALL,7108,8154387.75,0.0025%
2014,COD,ALL,7108,16969115,0.0053%
2014,COG,ALL,7108,2524217,0.00079%
2014,DZA,ALL,7108,908104,0.00028%
2014,EGY,ALL,7108,667795358.86,0.21%
2014,ETH,ALL,7108,401753840,0.13%
2014,GAB,ALL,7108,40711054,0.013%
2014,GHA,ALL,7108,2388249807,0.74%
2014,GIN,ALL,7108,972075995.71,0.30%
2014,GMB,ALL,7108,1230153,0.00038%
2014,KEN,ALL,7108,50365,0.000016%
2014,LBR,ALL,7108,34159,0.000011%
2014,LBY,ALL,7108,95356161,0.030%
2014,MAR,ALL,7108,115611607.1,0.036%
2014,MLI,ALL,7108,310899415,0.097%
2014,MOZ,ALL,7108,18920167,0.0059%
2014,MRT,ALL,7108,659372978,0.21%
2014,MUS,ALL,7108,7178617.64,0.0022%
2014,NER,ALL,7108,23518904,0.0073%
2014,NGA,ALL,7108,2980735,0.00093%
2014,RWA,ALL,7108,7609817,0.0024%
2014,SDN,ALL,7108,74081126,0.023%
2014,SEN,ALL,7108,361464729.13,0.11%
2014,SLE,ALL,7108,2216911,0.00069%
2014,SYC,ALL,7108,41165,0.000013%
2014,TGO,ALL,7108,540314110,0.17%
2014,TZA,ALL,7108,1373541218.7,0.43%
2014,UGA,ALL,7108,446511,0.00014%
2014,ZAF,ALL,7108,11902235531.7,3.7%
2014,ZMB,ALL,7108,119064392,0.037%
2014,ZWE,ALL,7108,533318053,0.17%
2014,ARE,ALL,7108,13096368709,4.1%
2014,ARM,ALL,7108,160151622.82,0.050%
2014,AZE,ALL,7108,74799434,0.023%
2014,BHR,ALL,7108,175160,0.000055%
2014,CHN,ALL,7108,11720230301,3.6%
2014,CYP,ALL,7108,68083494.04,0.021%
2014,GEO,ALL,7108,75472005,0.023%
2014,HKG,ALL,7108,47225943500.7,15%
2014,IDN,ALL,7108,1830403155.16,0.57%
2014,IND,ALL,7108,2449150957,0.76%
2014,IRQ,ALL,7108,115065395,0.036%
2014,ISR,ALL,7108,57515275.05,0.018%
2014,JOR,ALL,7108,22686910.99,0.0071%
2014,JPN,ALL,7108,4156819103.98,1.3%
2014,KAZ,ALL,7108,250103147.9,0.078%
2014,KGZ,ALL,7108,445299286,0.14%
2014,KHM,ALL,7108,13038632,0.0041%
2014,KOR,ALL,7108,1119508315.71,0.35%
2014,LAO,ALL,7108,1460865,0.00045%
2014,LBN,ALL,7108,371150218.17,0.12%
